,House,Day Bought,Type,Kg,Price,Servings,Kcal,Exp,Meat & Fish,Dairy & Eggs,Fruits & Vegetables,Dry Foods & Baked Goods,"Snacks, Condiments, Liquids, Oils, Grease, & Other",Store-Prepared Items
1394,1,56,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,4,0.0,0.0,0.0,0.0,0.0,12.0
1395,1,56,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,10,0.0,12.0,0.0,0.0,0.0,0.0
1396,1,56,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,49,0.0,0.0,0.0,0.0,6.0,0.0
1397,2,56,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
1398,2,56,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,15,0.0,12.0,0.0,0.0,0.0,0.0
1399,2,56,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,35,0.0,0.0,0.0,6.0,0.0,0.0
1400,2,56,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,11,6.0,0.0,0.0,0.0,0.0,0.0
1401,2,56,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,43,0.0,0.0,0.0,6.0,0.0,0.0
1402,2,56,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,10,6.0,0.0,0.0,0.0,0.0,0.0
1403,3,56,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1404,3,56,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,41,0.0,0.0,0.0,12.0,0.0,0.0
1405,3,56,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,5,20.0,0.0,0.0,0.0,0.0,0.0
1406,3,56,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,44,0.0,0.0,0.0,12.0,0.0,0.0
1407,3,56,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,6,6.0,0.0,0.0,0.0,0.0,0.0
1408,3,56,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,6,0.0,0.0,6.0,0.0,0.0,0.0
1409,3,56,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,7,0.0,0.0,0.0,0.0,0.0,20.0
1410,3,56,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1411,3,56,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,38,0.0,0.0,0.0,20.0,0.0,0.0
1412,3,56,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,26,0.0,0.0,0.0,12.0,0.0,0.0
1413,3,56,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1414,3,56,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,13,0.0,6.0,0.0,0.0,0.0,0.0
1415,3,56,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,12,0.0,0.0,6.0,0.0,0.0,0.0
1416,3,56,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,8,12.0,0.0,0.0,0.0,0.0,0.0
1417,3,56,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1418,3,56,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,25,0.0,0.0,0.0,6.0,0.0,0.0
1419,3,56,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,6,12.0,0.0,0.0,0.0,0.0,0.0
1420,3,56,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,51,0.0,0.0,0.0,0.0,20.0,0.0
1421,3,56,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,9,0.0,0.0,0.0,6.0,0.0,0.0
1422,3,56,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,11,0.0,20.0,0.0,0.0,0.0,0.0
1423,3,56,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,8,0.0,0.0,6.0,0.0,0.0,0.0
1424,3,56,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,19,0.0,0.0,0.0,12.0,0.0,0.0
1425,3,56,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,2,0.0,0.0,0.0,0.0,0.0,20.0
1426,3,56,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,6,0.0,0.0,0.0,0.0,0.0,12.0
1427,3,56,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,9,0.0,6.0,0.0,0.0,0.0,0.0
1428,3,56,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,13,0.0,0.0,0.0,12.0,0.0,0.0
1429,0,57,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,4,20.0,0.0,0.0,0.0,0.0,0.0
1430,0,57,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,12,0.0,12.0,0.0,0.0,0.0,0.0
1431,0,57,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,33,0.0,0.0,0.0,6.0,0.0,0.0
1432,0,57,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
1433,0,57,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,10,0.0,6.0,0.0,0.0,0.0,0.0
1434,1,57,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,9,20.0,0.0,0.0,0.0,0.0,0.0
1435,1,57,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,20,0.0,12.0,0.0,0.0,0.0,0.0
1436,1,57,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,36,0.0,0.0,0.0,6.0,0.0,0.0
1437,1,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,52,0.0,0.0,0.0,0.0,6.0,0.0
1438,1,57,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,5,0.0,0.0,20.0,0.0,0.0,0.0
1439,1,57,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,24,0.0,20.0,0.0,0.0,0.0,0.0
1440,1,57,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,11,20.0,0.0,0.0,0.0,0.0,0.0
1441,1,57,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,46,0.0,0.0,0.0,6.0,0.0,0.0
1442,2,57,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
1443,2,57,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,4,20.0,0.0,0.0,0.0,0.0,0.0
1444,2,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,17,0.0,0.0,0.0,0.0,6.0,0.0
1445,3,57,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1446,3,57,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,10,12.0,0.0,0.0,0.0,0.0,0.0
1447,3,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,36,0.0,0.0,0.0,0.0,12.0,0.0
1448,3,57,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
1449,3,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,22,0.0,0.0,0.0,0.0,12.0,0.0
1450,3,57,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,14,0.0,0.0,6.0,0.0,0.0,0.0
1451,3,57,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,6,0.0,0.0,20.0,0.0,0.0,0.0
1452,3,57,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,10,12.0,0.0,0.0,0.0,0.0,0.0
1453,3,57,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,10,0.0,0.0,20.0,0.0,0.0,0.0
1454,3,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,15,0.0,0.0,0.0,0.0,6.0,0.0
1455,3,57,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,13,0.0,0.0,20.0,0.0,0.0,0.0
1456,3,57,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
1457,3,57,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,27,0.0,0.0,0.0,0.0,12.0,0.0
1458,0,58,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,31,0.0,0.0,0.0,0.0,12.0,0.0
1459,0,58,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,54,0.0,0.0,0.0,20.0,0.0,0.0
1460,0,58,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,50,0.0,0.0,0.0,0.0,20.0,0.0
1461,0,58,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,5,0.0,0.0,12.0,0.0,0.0,0.0
1462,0,58,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,12,0.0,6.0,0.0,0.0,0.0,0.0
1463,0,58,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,47,0.0,0.0,0.0,20.0,0.0,0.0
1464,0,58,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,9,20.0,0.0,0.0,0.0,0.0,0.0
1465,0,58,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,14,0.0,0.0,20.0,0.0,0.0,0.0
1466,0,58,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,9,6.0,0.0,0.0,0.0,0.0,0.0
1467,0,58,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,7,6.0,0.0,0.0,0.0,0.0,0.0
1468,0,58,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,24,0.0,0.0,0.0,0.0,6.0,0.0
1469,0,58,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,3,0.0,0.0,0.0,0.0,0.0,20.0
1470,0,58,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,4,0.0,0.0,0.0,0.0,0.0,12.0
1471,0,58,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,6,0.0,0.0,12.0,0.0,0.0,0.0
1472,0,58,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,8,20.0,0.0,0.0,0.0,0.0,0.0
1473,1,58,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1474,1,58,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,5,20.0,0.0,0.0,0.0,0.0,0.0
1475,1,58,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,9,0.0,0.0,12.0,0.0,0.0,0.0
1476,1,58,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,17,0.0,6.0,0.0,0.0,0.0,0.0
1477,1,58,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,12,0.0,0.0,20.0,0.0,0.0,0.0
1478,1,58,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,35,0.0,0.0,0.0,0.0,20.0,0.0
1479,2,58,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,8,0.0,12.0,0.0,0.0,0.0,0.0
1480,2,58,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1481,3,58,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,11,0.0,20.0,0.0,0.0,0.0,0.0
1482,3,58,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
1483,3,58,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,39,0.0,0.0,0.0,12.0,0.0,0.0
1484,3,58,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,27,0.0,0.0,0.0,0.0,6.0,0.0
1485,3,58,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,55,0.0,0.0,0.0,20.0,0.0,0.0
1486,3,58,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,49,0.0,0.0,0.0,6.0,0.0,0.0
1487,3,58,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,7,0.0,0.0,0.0,0.0,0.0,6.0
1488,0,59,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,37,0.0,0.0,0.0,12.0,0.0,0.0
1489,0,59,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
1490,0,59,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,10,0.0,0.0,0.0,0.0,6.0,0.0
1491,0,59,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,11,0.0,0.0,0.0,20.0,0.0,0.0
1492,0,59,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,35,0.0,0.0,0.0,0.0,12.0,0.0
1493,0,59,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,4,6.0,0.0,0.0,0.0,0.0,0.0
1494,0,59,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,3,0.0,0.0,0.0,0.0,0.0,20.0
1495,1,59,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,25,0.0,12.0,0.0,0.0,0.0,0.0
1496,1,59,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,33,0.0,0.0,0.0,6.0,0.0,0.0
1497,1,59,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,7,0.0,12.0,0.0,0.0,0.0,0.0
1498,1,59,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,11,12.0,0.0,0.0,0.0,0.0,0.0
1499,1,59,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,9,0.0,0.0,0.0,12.0,0.0,0.0
1500,1,59,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,5,0.0,0.0,0.0,0.0,0.0,12.0
1501,2,59,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,7,20.0,0.0,0.0,0.0,0.0,0.0
1502,3,59,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1503,3,59,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,5,0.0,0.0,0.0,0.0,0.0,12.0
1504,3,59,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,7,0.0,0.0,0.0,0.0,0.0,20.0
1505,0,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,56,0.0,0.0,0.0,0.0,20.0,0.0
1506,0,60,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
1507,0,60,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,9,0.0,0.0,12.0,0.0,0.0,0.0
1508,0,60,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,13,0.0,0.0,20.0,0.0,0.0,0.0
1509,0,60,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,6,6.0,0.0,0.0,0.0,0.0,0.0
1510,0,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,11,0.0,0.0,0.0,0.0,12.0,0.0
1511,0,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,36,0.0,0.0,0.0,0.0,6.0,0.0
1512,0,60,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,29,0.0,0.0,0.0,20.0,0.0,0.0
1513,0,60,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,17,0.0,0.0,0.0,12.0,0.0,0.0
1514,0,60,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,24,0.0,6.0,0.0,0.0,0.0,0.0
1515,0,60,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,32,0.0,0.0,0.0,12.0,0.0,0.0
1516,0,60,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,12,0.0,6.0,0.0,0.0,0.0,0.0
1517,0,60,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,14,0.0,0.0,6.0,0.0,0.0,0.0
1518,0,60,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,12,0.0,20.0,0.0,0.0,0.0,0.0
1519,0,60,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,11,6.0,0.0,0.0,0.0,0.0,0.0
1520,0,60,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,8,12.0,0.0,0.0,0.0,0.0,0.0
1521,1,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,26,0.0,0.0,0.0,0.0,12.0,0.0
1522,1,60,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,2,0.0,0.0,0.0,0.0,0.0,6.0
1523,1,60,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,12,0.0,6.0,0.0,0.0,0.0,0.0
1524,1,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,20,0.0,0.0,0.0,0.0,20.0,0.0
1525,1,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,25,0.0,0.0,0.0,0.0,12.0,0.0
1526,2,60,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,11,0.0,0.0,20.0,0.0,0.0,0.0
1527,2,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,54,0.0,0.0,0.0,0.0,6.0,0.0
1528,2,60,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,5,0.0,0.0,6.0,0.0,0.0,0.0
1529,2,60,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,46,0.0,0.0,0.0,0.0,12.0,0.0
1530,2,60,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,23,0.0,0.0,0.0,20.0,0.0,0.0
1531,2,60,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1532,2,60,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,12,0.0,0.0,20.0,0.0,0.0,0.0
1533,2,60,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,10,12.0,0.0,0.0,0.0,0.0,0.0
1534,2,60,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
1535,2,60,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,20,0.0,0.0,0.0,20.0,0.0,0.0
1536,2,60,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,49,0.0,0.0,0.0,6.0,0.0,0.0
1537,2,60,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1538,2,60,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,38,0.0,0.0,0.0,20.0,0.0,0.0
1539,3,60,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
1540,3,60,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,7,0.0,0.0,20.0,0.0,0.0,0.0
1541,0,61,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
1542,0,61,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,11,0.0,0.0,6.0,0.0,0.0,0.0
1543,0,61,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,5,0.0,0.0,0.0,0.0,0.0,6.0
1544,0,61,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,11,0.0,0.0,12.0,0.0,0.0,0.0
1545,0,61,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,4,0.0,0.0,0.0,0.0,0.0,6.0
1546,0,61,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,5,6.0,0.0,0.0,0.0,0.0,0.0
1547,0,61,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
1548,0,61,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,56,0.0,0.0,0.0,12.0,0.0,0.0
1549,1,61,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,5,12.0,0.0,0.0,0.0,0.0,0.0
1550,1,61,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,4,0.0,0.0,0.0,0.0,0.0,12.0
1551,1,61,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,10,6.0,0.0,0.0,0.0,0.0,0.0
1552,1,61,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,7,20.0,0.0,0.0,0.0,0.0,0.0
1553,1,61,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,15,0.0,0.0,0.0,0.0,6.0,0.0
1554,2,61,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,14,0.0,12.0,0.0,0.0,0.0,0.0
1555,2,61,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,11,6.0,0.0,0.0,0.0,0.0,0.0
1556,2,61,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,24,0.0,6.0,0.0,0.0,0.0,0.0
1557,2,61,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,24,0.0,12.0,0.0,0.0,0.0,0.0
1558,2,61,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,15,0.0,0.0,0.0,0.0,6.0,0.0
1559,2,61,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,24,0.0,0.0,0.0,0.0,12.0,0.0
1560,3,61,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,12,0.0,6.0,0.0,0.0,0.0,0.0
1561,0,62,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,6,0.0,0.0,0.0,0.0,0.0,12.0
1562,0,62,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,4,12.0,0.0,0.0,0.0,0.0,0.0
1563,0,62,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,41,0.0,0.0,0.0,12.0,0.0,0.0
1564,0,62,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,6,0.0,0.0,0.0,0.0,0.0,6.0
1565,1,62,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,5,12.0,0.0,0.0,0.0,0.0,0.0
1566,1,62,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,14,0.0,0.0,12.0,0.0,0.0,0.0
1567,1,62,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
1568,1,62,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,23,0.0,20.0,0.0,0.0,0.0,0.0
1569,1,62,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,8,0.0,0.0,12.0,0.0,0.0,0.0
1570,2,62,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,53,0.0,0.0,0.0,0.0,12.0,0.0
1571,2,62,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,11,12.0,0.0,0.0,0.0,0.0,0.0
1572,2,62,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,19,0.0,6.0,0.0,0.0,0.0,0.0
1573,0,63,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,8,0.0,0.0,20.0,0.0,0.0,0.0
1574,0,63,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,36,0.0,0.0,0.0,0.0,20.0,0.0
1575,1,63,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,24,0.0,0.0,0.0,0.0,12.0,0.0
1576,1,63,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,6,0.0,0.0,0.0,0.0,0.0,12.0
1577,1,63,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,55,0.0,0.0,0.0,0.0,12.0,0.0
1578,1,63,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,13,0.0,0.0,20.0,0.0,0.0,0.0
1579,1,63,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
1580,2,63,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
1581,2,63,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
1582,3,63,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,6,0.0,0.0,0.0,0.0,0.0,6.0
1583,3,63,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,12,0.0,0.0,0.0,0.0,6.0,0.0
1584,3,63,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,9,20.0,0.0,0.0,0.0,0.0,0.0
1585,3,63,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
1586,3,63,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,35,0.0,0.0,0.0,0.0,12.0,0.0
1587,3,63,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,9,0.0,20.0,0.0,0.0,0.0,0.0
1588,3,63,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,5,0.0,0.0,20.0,0.0,0.0,0.0
1589,3,63,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,20,0.0,0.0,0.0,20.0,0.0,0.0
1590,3,63,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,49,0.0,0.0,0.0,12.0,0.0,0.0
1591,3,63,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,15,0.0,0.0,6.0,0.0,0.0,0.0
1592,3,63,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
