,House,Day Wasted,Type,Kg,Price,Servings,Kcal,Status,Meat & Fish,Dairy & Eggs,Fruits & Vegetables,Dry Foods & Baked Goods,"Snacks, Condiments, Liquids, Oils, Grease, & Other",Store-Prepared Items
1207,3,45,"Cooked, Prepped, Leftovers",6.957298460209758,50.16693911936592,75.13482243170967,13648.937828242872,Expired,7.20763818087815,17.915781365182575,19.31220322635311,26.694956225474627,4.004243433821195,0.0
1208,0,46,Meat & Fish,1.7999999999999998,23.759999999999998,20.0,4031.9999999999995,Expired,20.0,0.0,0.0,0.0,0.0,0.0
1209,0,46,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1210,0,46,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1211,0,46,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1212,0,46,"Cooked, Prepped, Leftovers",0.26651277400919426,0.0003032961325374809,3.9530531317136575,878.2193222626022,Plate Waste,0.0,0.0,0.0,3.6342424501201065,0.3188106815935508,0.0
1213,0,46,Meat & Fish,1.7999999999999998,23.759999999999998,20.0,4031.9999999999995,Expired,20.0,0.0,0.0,0.0,0.0,0.0
1214,1,46,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6.0,549.84,Expired,0.0,0.0,6.0,0.0,0.0,0.0
1215,1,46,"Cooked, Prepped, Leftovers",0.09154601079992457,0.0007257885650686749,0.7996654138035506,91.62183442324368,Plate Waste,0.0,0.17359674304104394,0.6260686707625066,0.0,0.0,0.0
1216,1,46,"Cooked, Prepped, Leftovers",0.08138892719912587,7.99355534991415e-05,1.2521373415250132,273.4667953890629,Plate Waste,0.0,0.0,0.0,1.2521373415250132,0.0,0.0
1217,1,46,Store-Prepared Items,0.0892147855836572,0.00037144048363432335,0.93910300614376,248.9092517784036,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.93910300614376
1218,2,46,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1219,2,46,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1220,2,46,Store-Prepared Items,0.03510314960519993,0.00014614988738853135,0.3695068379494729,97.93778739850781,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.3695068379494729
1221,2,46,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
1222,2,46,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1223,2,46,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1224,2,46,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1225,2,46,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1226,2,46,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1227,2,46,Dairy & Eggs,0.05670664154533962,0.0002450673765986439,0.5202444178471524,102.63902119706472,Inedible,0.0,0.5202444178471524,0.0,0.0,0.0,0.0
1228,2,46,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1229,3,46,Meat & Fish,0.049780772390768224,0.0002933509801598842,0.553119693230758,111.50893015532083,Inedible,0.553119693230758,0.0,0.0,0.0,0.0,0.0
1230,3,46,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1231,3,46,"Cooked, Prepped, Leftovers",0.12891306287731785,0.0007295904852801211,1.1826886502506224,176.74493418895383,Plate Waste,0.0,0.0,0.7884591001670817,0.0,0.3942295500835408,0.0
1232,3,46,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1233,3,46,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1234,3,46,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1235,3,46,"Cooked, Prepped, Leftovers",0.3452213356165172,0.0012341708418952214,3.5623556645014394,670.463489859835,Plate Waste,0.0,1.9825851876265748,0.5183229248696927,1.0614475520051718,0.0,0.0
1236,0,47,Dry Foods & Baked Goods,0.26,0.8580000000000002,4.0,873.6,Expired,0.0,0.0,0.0,4.0,0.0,0.0
1237,0,47,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1238,0,47,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1239,0,47,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1240,0,47,Dairy & Eggs,0.005367877343785497,2.319819306338238e-05,0.049246581135646755,9.715857992251749,Inedible,0.0,0.049246581135646755,0.0,0.0,0.0,0.0
1241,0,47,Meat & Fish,1.7999999999999998,23.759999999999998,20.0,4031.9999999999995,Expired,20.0,0.0,0.0,0.0,0.0,0.0
1242,1,47,"Cooked, Prepped, Leftovers",8.609554165168342,52.25967387421896,102.36764144859265,24369.815658657266,Expired,0.0,11.485810355586304,0.0,42.539103914205654,48.342727178800686,0.0
1243,1,47,Store-Prepared Items,0.0892147855836572,0.00037144048363432335,0.93910300614376,248.9092517784036,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.93910300614376
1244,1,47,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12.0,1099.68,Expired,0.0,0.0,12.0,0.0,0.0,0.0
1245,2,47,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1246,2,47,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1247,2,47,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1248,2,47,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1249,2,47,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1250,2,47,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1251,2,47,"Cooked, Prepped, Leftovers",0.07507623389844793,0.0002744122169759904,0.8598799893574907,166.68989316698944,Plate Waste,0.2433492759857639,0.10646530824377169,0.13519404221431325,0.32417359708327426,0.05069776583036746,0.0
1252,2,47,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
1253,3,47,Dairy & Eggs,0.018748835946184483,0.14665756117904308,0.17200766923104993,33.93539306259392,Expired,0.0,0.17200766923104993,0.0,0.0,0.0,0.0
1254,3,47,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1255,3,47,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1256,3,47,"Cooked, Prepped, Leftovers",13.165023499966644,95.41376501184715,136.64645478554104,29279.03010543126,Expired,4.039523046152192,45.27960799923094,14.295697934946752,24.34387526840373,48.68775053680746,0.0
1257,3,47,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1258,3,47,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1259,3,47,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1260,3,47,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1261,3,47,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1262,3,47,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1263,3,47,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1264,3,47,"Cooked, Prepped, Leftovers",0.36415629696864005,0.0015508156818689427,3.6791319718120223,670.463489859835,Plate Waste,0.4395023665572132,1.4383713814599706,0.8453984251525565,0.7018098263119819,0.25404997233029997,0.0
1265,0,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1266,0,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1267,0,48,"Cooked, Prepped, Leftovers",0.3659621393021582,0.0009492182399886194,3.9530531317136575,979.0087118421435,Plate Waste,0.0,0.6015232151347892,0.0,0.5999744407508774,2.7515554758279905,0.0
1268,0,48,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1269,0,48,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1270,0,48,"Cooked, Prepped, Leftovers",0.347401198863207,0.001198098003628975,3.7330936934187444,749.8326452093962,Plate Waste,0.4303944201512936,1.5492405245029215,0.3188106815935508,1.1158373855774277,0.3188106815935508,0.0
1271,0,48,Dairy & Eggs,1.308,10.231466666666668,12.0,2367.48,Expired,0.0,12.0,0.0,0.0,0.0,0.0
1272,1,48,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1273,1,48,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1274,1,48,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1275,1,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1276,1,48,Dairy & Eggs,0.06286729178965965,0.00027169167231381455,0.5767641448592628,113.78979813928396,Inedible,0.0,0.5767641448592628,0.0,0.0,0.0,0.0
1277,1,48,Fruits & Vegetables,0.4640000000000001,3.6952960000000012,4.0,366.56000000000006,Expired,0.0,0.0,4.0,0.0,0.0,0.0
1278,2,48,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1279,2,48,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1280,2,48,"Cooked, Prepped, Leftovers",0.1529311423768308,0.0005830177261269536,1.650201097469802,341.33360505542834,Plate Waste,0.4505656625280208,0.32521480997440544,0.17413165701566022,0.3264968569043629,0.37379211104735266,0.0
1281,2,48,"Cooked, Prepped, Leftovers",9.368527066190417,72.28039896165565,100.00925834256876,20477.111780503754,Expired,14.013791613912355,17.517239517390443,16.868452868598204,22.058746058936116,29.55102828373165,0.0
1282,2,48,"Cooked, Prepped, Leftovers",0.1529311423768308,0.0005830177261269536,1.650201097469802,341.33360505542834,Plate Waste,0.4505656625280208,0.3252148099744054,0.17413165701566022,0.32649685690436286,0.37379211104735266,0.0
1283,2,48,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
1284,3,48,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1285,3,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1286,3,48,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1287,3,48,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1288,3,48,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1289,3,48,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1290,3,48,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1291,3,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1292,3,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1293,3,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1294,3,48,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1295,3,48,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1296,3,48,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1297,3,48,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1298,3,48,"Cooked, Prepped, Leftovers",0.37282453645433067,0.001722661703165349,3.7941601694385185,670.463489859835,Plate Waste,0.7828750057075189,1.15371053472687,1.0072076096821878,0.700320396776444,0.15004662254549753,0.0
1299,3,48,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
1300,0,49,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
1301,0,49,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20.0,1832.8000000000002,Expired,0.0,0.0,20.0,0.0,0.0,0.0
1302,0,49,Dairy & Eggs,0.061012741333576405,0.0002636769177338109,0.5597499204915266,110.43306181377329,Inedible,0.0,0.5597499204915266,0.0,0.0,0.0,0.0
1303,0,49,Dairy & Eggs,0.03823212265621451,0.0001652266074277165,0.3507534188643533,69.20014200774825,Inedible,0.0,0.3507534188643533,0.0,0.0,0.0,0.0
1304,0,49,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1305,0,49,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1306,0,49,Dairy & Eggs,0.014264989344149728,6.164857273346476e-05,0.13087146187293328,25.819630712911007,Inedible,0.0,0.13087146187293328,0.0,0.0,0.0,0.0
1307,0,49,Dairy & Eggs,0.697872586664236,5.458914455684691,6.402500795084734,1263.149381862267,Expired,0.0,6.402500795084734,0.0,0.0,0.0,0.0
1308,1,49,"Cooked, Prepped, Leftovers",0.3725079610950591,0.0011098659956339108,4.1386129182128615,806.790958850789,Plate Waste,0.0,0.0,1.2521373415250132,1.5651716769062665,1.3213038997815818,0.0
1309,1,49,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1310,1,49,"Cooked, Prepped, Leftovers",0.3838400924907698,0.0010683278418072908,4.1386129182128615,938.4812880914934,Plate Waste,0.0,1.6078724043446655,0.0,1.0612782800092437,1.4694622338589527,0.0
1311,1,49,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1312,1,49,Dairy & Eggs,0.002532708210340363,1.0945528422833735e-05,0.023235855140737272,4.584201860716057,Inedible,0.0,0.023235855140737272,0.0,0.0,0.0,0.0
1313,1,49,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1314,1,49,"Cooked, Prepped, Leftovers",0.368045378538446,0.0011968196460827576,3.839411894482922,781.6823552566188,Plate Waste,0.0,2.6928092135694564,0.0,1.1466026809134657,0.0,0.0
1315,2,49,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1316,2,49,"Cooked, Prepped, Leftovers",0.06195397982952829,0.0001776405582789793,0.8252319380871562,174.64371188843887,Plate Waste,0.33255615415452566,0.0,0.0,0.49267578393263056,0.0,0.0
1317,2,49,"Cooked, Prepped, Leftovers",11.625548311860689,94.13616261254526,126.91552200728137,27877.90679217604,Expired,27.026704242315848,28.528187811333396,5.004945230058491,26.693041226978615,39.66264349659502,0.0
1318,2,49,"Cooked, Prepped, Leftovers",0.1529311423768308,0.0005830177261269536,1.650201097469802,341.33360505542834,Plate Waste,0.4505656625280208,0.32521480997440544,0.17413165701566022,0.32649685690436286,0.37379211104735266,0.0
1319,2,49,Meat & Fish,0.3599999999999999,4.751999999999999,4.0,806.3999999999997,Expired,4.0,0.0,0.0,0.0,0.0,0.0
1320,3,49,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1321,3,49,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1322,3,49,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1323,3,49,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1324,3,49,Meat & Fish,0.07200000000000001,0.00042428571428571434,0.8,161.28000000000003,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1325,3,49,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1326,3,49,Meat & Fish,0.036000000000000004,0.00021214285714285717,0.4,80.64000000000001,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1327,3,49,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1328,3,49,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1329,3,49,"Cooked, Prepped, Leftovers",0.2545489935459527,0.000762523831010429,3.0018679396031294,670.463489859835,Plate Waste,0.772146068479278,0.386073034239639,0.0,1.0724250951101082,0.7712237417741041,0.0
1330,0,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1331,0,50,Store-Prepared Items,0.02089614663801674,8.699987073376432e-05,0.21995943829491305,58.30024912006671,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.21995943829491305
1332,0,50,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1333,0,50,"Cooked, Prepped, Leftovers",0.36428700659115026,0.0013308854874525926,3.9530531317136575,785.9475525094948,Plate Waste,0.7449737533265133,0.6263831995450533,0.7121743131843197,1.0417732508505344,0.827748614807237,0.0
1334,0,50,Dairy & Eggs,0.029335010655850275,0.0001267762277576341,0.2691285381270667,53.096369287089,Inedible,0.0,0.2691285381270667,0.0,0.0,0.0,0.0
1335,0,50,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
1336,1,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1337,1,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1338,1,50,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1339,1,50,Store-Prepared Items,0.028424097254344267,0.00011834204792346347,0.29920102372993956,79.30323133962051,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.29920102372993956
1340,1,50,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1341,1,50,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1342,1,50,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1343,1,50,Meat & Fish,0.036,0.00021214285714285711,0.4,80.64,Inedible,0.4,0.0,0.0,0.0,0.0,0.0
1344,1,50,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1345,1,50,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1346,2,50,Meat & Fish,0.054000000000000006,0.00031821428571428577,0.6000000000000001,120.96000000000001,Inedible,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
1347,2,50,Meat & Fish,0.3599999999999999,4.751999999999999,4.0,806.3999999999997,Expired,4.0,0.0,0.0,0.0,0.0,0.0
1348,2,50,Meat & Fish,1.7999999999999998,23.759999999999998,20.0,4031.9999999999995,Expired,20.0,0.0,0.0,0.0,0.0,0.0
1349,2,50,"Cooked, Prepped, Leftovers",0.01315888646614879,8.55206252452972e-05,0.1252263130246745,14.87431372706897,Plate Waste,0.0,0.0,0.09841521803029302,0.026811094994381474,0.0,0.0
1350,2,50,"Cooked, Prepped, Leftovers",5.169751191067002,41.954388484295755,59.211355822251335,11478.269873053527,Expired,16.757036735145867,7.3312035716263155,9.309464852858813,22.32260134279828,3.4910493198220545,0.0
1351,3,50,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1352,3,50,Store-Prepared Items,1.1400000000000001,13.242240000000002,12.0,3180.6000000000004,Expired,0.0,0.0,0.0,0.0,0.0,12.0
1353,3,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1354,3,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1355,3,50,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1356,3,50,Dairy & Eggs,0.08720000000000001,0.0003768496009821977,0.8,157.83200000000002,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1357,3,50,Store-Prepared Items,0.1438402519597491,0.0005988703823528479,1.5141079153657797,401.3143029677,Plate Waste,0.0,0.0,0.0,0.0,0.0,1.5141079153657797
1358,3,50,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
1359,0,51,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1360,0,51,Dairy & Eggs,0.0872,0.00037684960098219767,0.8,157.832,Inedible,0.0,0.8,0.0,0.0,0.0,0.0
1361,0,51,"Cooked, Prepped, Leftovers",0.06647323029600882,0.00019938378215857865,0.6712683909125998,164.83845852031533,Plate Waste,0.0,0.19305236852227364,0.0,0.0,0.47821602239032623,0.0
1362,0,51,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1363,0,51,"Cooked, Prepped, Leftovers",0.3407478412182525,0.0009623648202379349,3.841469393155915,759.2610144235781,Plate Waste,0.0,1.0042536470196852,0.6376213631871016,1.7213783605588018,0.47821602239032623,0.0
1364,0,51,"Cooked, Prepped, Leftovers",4.438909501424267,30.800417750067034,47.948252623779624,11874.810550785287,Expired,0.0,7.296129375789075,0.0,7.277343636528127,33.37477961146242,0.0
1365,0,51,Meat & Fish,0.36,4.752,4.0,806.4,Expired,4.0,0.0,0.0,0.0,0.0,0.0
1366,1,51,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1367,1,51,Dairy & Eggs,0.0654,0.00028263720073664825,0.6000000000000001,118.374,Inedible,0.0,0.6000000000000001,0.0,0.0,0.0,0.0
1368,1,51,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1369,1,51,Meat & Fish,0.072,0.00042428571428571423,0.8,161.28,Inedible,0.8,0.0,0.0,0.0,0.0,0.0
1370,1,51,Dairy & Eggs,0.04360000000000001,0.00018842480049109886,0.4,78.91600000000001,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1371,1,51,"Cooked, Prepped, Leftovers",0.0892147855836572,0.00023215030227145201,0.93910300614376,248.90925177840361,Plate Waste,0.0,0.0,0.0,0.0,0.93910300614376,0.0
1372,1,51,Store-Prepared Items,0.0446073927918286,0.00018572024181716168,0.46955150307188,124.4546258892018,Plate Waste,0.0,0.0,0.0,0.0,0.0,0.46955150307188
1373,1,51,"Cooked, Prepped, Leftovers",0.21230546538283254,0.0011843692402620546,2.090056426583401,335.0389065503463,Plate Waste,0.5479340173349064,0.39849746715265916,0.8450161731470996,0.22781764107141478,0.07079112787732102,0.0
1374,2,51,Store-Prepared Items,0.5700000000000001,6.621120000000001,6.0,1590.3000000000002,Expired,0.0,0.0,0.0,0.0,0.0,6.0
1375,2,51,Store-Prepared Items,0.11701049868399975,0.00048716629129510444,1.2316894598315764,326.4592913283593,Plate Waste,0.0,0.0,0.0,0.0,0.0,1.2316894598315764
1376,2,51,Meat & Fish,0.36,4.752,4.0,806.4,Expired,4.0,0.0,0.0,0.0,0.0,0.0
1377,2,51,Dairy & Eggs,0.0436,0.00018842480049109883,0.4,78.916,Inedible,0.0,0.4,0.0,0.0,0.0,0.0
1378,2,51,"Cooked, Prepped, Leftovers",0.04833149440379105,0.0002088727566621787,0.4434082055393675,87.4800048708618,Plate Waste,0.0,0.4434082055393675,0.0,0.0,0.0,0.0
1379,2,51,Store-Prepared Items,1.9,22.070400000000003,20.0,5301.0,Expired,0.0,0.0,0.0,0.0,0.0,20.0
